,Total Dropout Rate,Low SES Dropout Rate,Medium SES Dropout Rate,High SES Dropout Rate,Financial Aid Policy,Peer Influence Weight,Trial,Scenario
0,0.0,0.0,0.0,0.0,False,0.5,1,1_Baseline
1,0.5,0.0,0.0,2.5,False,0.5,1,1_Baseline
2,2.5,0.0,2.5,7.5,False,0.5,1,1_Baseline
3,6.0,5.0,3.75,12.5,False,0.5,1,1_Baseline
4,8.5,8.75,5.0,15.0,False,0.5,1,1_Baseline
5,14.499999999999998,16.25,11.25,17.5,False,0.5,1,1_Baseline
6,19.5,18.75,20.0,20.0,False,0.5,1,1_Baseline
7,25.5,26.25,25.0,25.0,False,0.5,1,1_Baseline
8,35.0,38.75,30.0,37.5,False,0.5,1,1_Baseline
9,39.0,42.5,32.5,45.0,False,0.5,1,1_Baseline
10,47.0,47.5,43.75,52.5,False,0.5,1,1_Baseline
11,53.0,51.24999999999999,52.5,57.49999999999999,False,0.5,1,1_Baseline
12,59.5,56.25,60.0,65.0,False,0.5,1,1_Baseline
13,64.0,62.5,63.74999999999999,67.5,False,0.5,1,1_Baseline
14,69.5,67.5,71.25,70.0,False,0.5,1,1_Baseline
15,73.5,72.5,75.0,72.5,False,0.5,1,1_Baseline
16,80.0,77.5,83.75,77.5,False,0.5,1,1_Baseline
17,84.0,82.5,86.25,82.5,False,0.5,1,1_Baseline
18,88.5,87.5,91.25,85.0,False,0.5,1,1_Baseline
19,91.0,90.0,93.75,87.5,False,0.5,1,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,2,1_Baseline
1,0.5,0.0,1.25,0.0,False,0.5,2,1_Baseline
2,3.5000000000000004,2.5,5.0,2.5,False,0.5,2,1_Baseline
3,5.5,2.5,7.5,7.5,False,0.5,2,1_Baseline
4,9.5,5.0,13.750000000000002,10.0,False,0.5,2,1_Baseline
5,12.5,11.25,13.750000000000002,12.5,False,0.5,2,1_Baseline
6,16.0,15.0,18.75,12.5,False,0.5,2,1_Baseline
7,21.5,21.25,21.25,22.5,False,0.5,2,1_Baseline
8,30.0,25.0,33.75,32.5,False,0.5,2,1_Baseline
9,34.0,30.0,36.25,37.5,False,0.5,2,1_Baseline
10,38.0,35.0,41.25,37.5,False,0.5,2,1_Baseline
11,44.0,41.25,45.0,47.5,False,0.5,2,1_Baseline
12,48.5,46.25,47.5,55.00000000000001,False,0.5,2,1_Baseline
13,53.0,51.24999999999999,51.24999999999999,60.0,False,0.5,2,1_Baseline
14,60.0,61.25000000000001,55.00000000000001,67.5,False,0.5,2,1_Baseline
15,66.0,66.25,60.0,77.5,False,0.5,2,1_Baseline
16,72.0,72.5,66.25,82.5,False,0.5,2,1_Baseline
17,79.0,78.75,75.0,87.5,False,0.5,2,1_Baseline
18,86.5,85.0,83.75,95.0,False,0.5,2,1_Baseline
19,92.5,90.0,92.5,97.5,False,0.5,2,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,3,1_Baseline
1,1.0,0.0,0.0,5.0,False,0.5,3,1_Baseline
2,2.0,1.25,0.0,7.5,False,0.5,3,1_Baseline
3,2.5,2.5,0.0,7.5,False,0.5,3,1_Baseline
4,5.5,6.25,2.5,10.0,False,0.5,3,1_Baseline
5,6.5,7.5,3.75,10.0,False,0.5,3,1_Baseline
6,8.0,10.0,3.75,12.5,False,0.5,3,1_Baseline
7,10.0,10.0,7.5,15.0,False,0.5,3,1_Baseline
8,12.5,13.750000000000002,8.75,17.5,False,0.5,3,1_Baseline
9,14.000000000000002,13.750000000000002,8.75,25.0,False,0.5,3,1_Baseline
10,16.0,18.75,8.75,25.0,False,0.5,3,1_Baseline
11,17.0,20.0,8.75,27.500000000000004,False,0.5,3,1_Baseline
12,23.0,27.500000000000004,13.750000000000002,32.5,False,0.5,3,1_Baseline
13,29.5,32.5,21.25,40.0,False,0.5,3,1_Baseline
14,36.5,41.25,25.0,50.0,False,0.5,3,1_Baseline
15,41.5,45.0,33.75,50.0,False,0.5,3,1_Baseline
16,49.0,53.75,42.5,52.5,False,0.5,3,1_Baseline
17,55.00000000000001,60.0,48.75,57.49999999999999,False,0.5,3,1_Baseline
18,60.0,63.74999999999999,55.00000000000001,62.5,False,0.5,3,1_Baseline
19,67.0,68.75,65.0,67.5,False,0.5,3,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,4,1_Baseline
1,1.0,1.25,0.0,2.5,False,0.5,4,1_Baseline
2,2.0,1.25,2.5,2.5,False,0.5,4,1_Baseline
3,4.5,7.5,2.5,2.5,False,0.5,4,1_Baseline
4,6.0,8.75,5.0,2.5,False,0.5,4,1_Baseline
5,8.5,11.25,7.5,5.0,False,0.5,4,1_Baseline
6,11.5,13.750000000000002,8.75,12.5,False,0.5,4,1_Baseline
7,14.000000000000002,18.75,10.0,12.5,False,0.5,4,1_Baseline
8,17.5,22.5,12.5,17.5,False,0.5,4,1_Baseline
9,21.0,25.0,17.5,20.0,False,0.5,4,1_Baseline
10,27.500000000000004,31.25,25.0,25.0,False,0.5,4,1_Baseline
11,36.5,43.75,31.25,32.5,False,0.5,4,1_Baseline
12,42.0,45.0,37.5,45.0,False,0.5,4,1_Baseline
13,45.0,51.24999999999999,37.5,47.5,False,0.5,4,1_Baseline
14,52.5,58.75,42.5,60.0,False,0.5,4,1_Baseline
15,57.99999999999999,63.74999999999999,48.75,65.0,False,0.5,4,1_Baseline
16,67.5,75.0,58.75,70.0,False,0.5,4,1_Baseline
17,73.5,78.75,65.0,80.0,False,0.5,4,1_Baseline
18,80.5,85.0,72.5,87.5,False,0.5,4,1_Baseline
19,84.5,88.75,77.5,90.0,False,0.5,4,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,5,1_Baseline
1,0.0,0.0,0.0,0.0,False,0.5,5,1_Baseline
2,0.5,0.0,0.0,2.5,False,0.5,5,1_Baseline
3,2.0,2.5,1.25,2.5,False,0.5,5,1_Baseline
4,3.0,3.75,1.25,5.0,False,0.5,5,1_Baseline
5,5.5,3.75,5.0,10.0,False,0.5,5,1_Baseline
6,9.0,8.75,7.5,12.5,False,0.5,5,1_Baseline
7,13.0,15.0,10.0,15.0,False,0.5,5,1_Baseline
8,16.0,18.75,11.25,20.0,False,0.5,5,1_Baseline
9,24.0,30.0,17.5,25.0,False,0.5,5,1_Baseline
10,31.0,36.25,26.25,30.0,False,0.5,5,1_Baseline
11,38.5,40.0,38.75,35.0,False,0.5,5,1_Baseline
12,45.0,50.0,41.25,42.5,False,0.5,5,1_Baseline
13,52.0,56.25,48.75,50.0,False,0.5,5,1_Baseline
14,57.49999999999999,63.74999999999999,52.5,55.00000000000001,False,0.5,5,1_Baseline
15,65.0,68.75,62.5,62.5,False,0.5,5,1_Baseline
16,70.0,70.0,68.75,72.5,False,0.5,5,1_Baseline
17,74.5,75.0,73.75,75.0,False,0.5,5,1_Baseline
18,77.5,78.75,77.5,75.0,False,0.5,5,1_Baseline
19,81.0,82.5,81.25,77.5,False,0.5,5,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,6,1_Baseline
1,1.5,2.5,1.25,0.0,False,0.5,6,1_Baseline
2,2.5,5.0,1.25,0.0,False,0.5,6,1_Baseline
3,4.5,8.75,2.5,0.0,False,0.5,6,1_Baseline
4,5.0,8.75,2.5,2.5,False,0.5,6,1_Baseline
5,8.0,10.0,7.5,5.0,False,0.5,6,1_Baseline
6,10.0,12.5,10.0,5.0,False,0.5,6,1_Baseline
7,14.000000000000002,16.25,13.750000000000002,10.0,False,0.5,6,1_Baseline
8,18.0,20.0,16.25,17.5,False,0.5,6,1_Baseline
9,24.0,26.25,20.0,27.500000000000004,False,0.5,6,1_Baseline
10,30.0,31.25,27.500000000000004,32.5,False,0.5,6,1_Baseline
11,37.0,38.75,33.75,40.0,False,0.5,6,1_Baseline
12,43.5,43.75,43.75,42.5,False,0.5,6,1_Baseline
13,53.5,55.00000000000001,55.00000000000001,47.5,False,0.5,6,1_Baseline
14,60.0,58.75,61.25000000000001,60.0,False,0.5,6,1_Baseline
15,66.0,65.0,62.5,75.0,False,0.5,6,1_Baseline
16,74.0,75.0,71.25,77.5,False,0.5,6,1_Baseline
17,79.0,81.25,75.0,82.5,False,0.5,6,1_Baseline
18,85.0,87.5,81.25,87.5,False,0.5,6,1_Baseline
19,90.5,92.5,87.5,92.5,False,0.5,6,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,7,1_Baseline
1,0.5,0.0,1.25,0.0,False,0.5,7,1_Baseline
2,1.5,0.0,3.75,0.0,False,0.5,7,1_Baseline
3,3.5000000000000004,2.5,6.25,0.0,False,0.5,7,1_Baseline
4,5.0,3.75,8.75,0.0,False,0.5,7,1_Baseline
5,6.5,6.25,10.0,0.0,False,0.5,7,1_Baseline
6,7.5,7.5,11.25,0.0,False,0.5,7,1_Baseline
7,7.5,7.5,11.25,0.0,False,0.5,7,1_Baseline
8,10.0,8.75,13.750000000000002,5.0,False,0.5,7,1_Baseline
9,12.5,12.5,15.0,7.5,False,0.5,7,1_Baseline
10,16.0,15.0,17.5,15.0,False,0.5,7,1_Baseline
11,23.5,21.25,26.25,22.5,False,0.5,7,1_Baseline
12,26.5,25.0,28.749999999999996,25.0,False,0.5,7,1_Baseline
13,34.5,36.25,33.75,32.5,False,0.5,7,1_Baseline
14,43.5,43.75,43.75,42.5,False,0.5,7,1_Baseline
15,49.0,50.0,47.5,50.0,False,0.5,7,1_Baseline
16,56.00000000000001,56.25,52.5,62.5,False,0.5,7,1_Baseline
17,65.0,67.5,60.0,70.0,False,0.5,7,1_Baseline
18,72.5,76.25,66.25,77.5,False,0.5,7,1_Baseline
19,79.0,81.25,73.75,85.0,False,0.5,7,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,8,1_Baseline
1,0.0,0.0,0.0,0.0,False,0.5,8,1_Baseline
2,0.0,0.0,0.0,0.0,False,0.5,8,1_Baseline
3,0.0,0.0,0.0,0.0,False,0.5,8,1_Baseline
4,2.0,1.25,2.5,2.5,False,0.5,8,1_Baseline
5,4.0,3.75,3.75,5.0,False,0.5,8,1_Baseline
6,6.0,3.75,5.0,12.5,False,0.5,8,1_Baseline
7,6.5,5.0,5.0,12.5,False,0.5,8,1_Baseline
8,7.000000000000001,5.0,6.25,12.5,False,0.5,8,1_Baseline
9,8.5,6.25,8.75,12.5,False,0.5,8,1_Baseline
10,10.0,8.75,10.0,12.5,False,0.5,8,1_Baseline
11,11.0,10.0,11.25,12.5,False,0.5,8,1_Baseline
12,13.0,11.25,15.0,12.5,False,0.5,8,1_Baseline
13,15.0,15.0,16.25,12.5,False,0.5,8,1_Baseline
14,17.5,17.5,20.0,12.5,False,0.5,8,1_Baseline
15,21.5,21.25,25.0,15.0,False,0.5,8,1_Baseline
16,26.5,27.500000000000004,28.749999999999996,20.0,False,0.5,8,1_Baseline
17,32.5,33.75,33.75,27.500000000000004,False,0.5,8,1_Baseline
18,37.0,35.0,41.25,32.5,False,0.5,8,1_Baseline
19,42.0,43.75,43.75,35.0,False,0.5,8,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,9,1_Baseline
1,0.0,0.0,0.0,0.0,False,0.5,9,1_Baseline
2,1.5,2.5,1.25,0.0,False,0.5,9,1_Baseline
3,3.0,3.75,3.75,0.0,False,0.5,9,1_Baseline
4,3.5000000000000004,3.75,5.0,0.0,False,0.5,9,1_Baseline
5,5.0,5.0,7.5,0.0,False,0.5,9,1_Baseline
6,8.0,6.25,12.5,2.5,False,0.5,9,1_Baseline
7,10.0,8.75,13.750000000000002,5.0,False,0.5,9,1_Baseline
8,14.499999999999998,12.5,20.0,7.5,False,0.5,9,1_Baseline
9,20.5,20.0,22.5,17.5,False,0.5,9,1_Baseline
10,30.5,28.749999999999996,35.0,25.0,False,0.5,9,1_Baseline
11,38.0,36.25,46.25,25.0,False,0.5,9,1_Baseline
12,47.0,50.0,51.24999999999999,32.5,False,0.5,9,1_Baseline
13,56.00000000000001,62.5,55.00000000000001,45.0,False,0.5,9,1_Baseline
14,62.0,68.75,58.75,55.00000000000001,False,0.5,9,1_Baseline
15,64.5,72.5,61.25000000000001,55.00000000000001,False,0.5,9,1_Baseline
16,67.5,75.0,63.74999999999999,60.0,False,0.5,9,1_Baseline
17,71.5,78.75,67.5,65.0,False,0.5,9,1_Baseline
18,82.0,86.25,78.75,80.0,False,0.5,9,1_Baseline
19,87.0,90.0,87.5,80.0,False,0.5,9,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,10,1_Baseline
1,0.0,0.0,0.0,0.0,False,0.5,10,1_Baseline
2,0.0,0.0,0.0,0.0,False,0.5,10,1_Baseline
3,0.0,0.0,0.0,0.0,False,0.5,10,1_Baseline
4,0.0,0.0,0.0,0.0,False,0.5,10,1_Baseline
5,0.0,0.0,0.0,0.0,False,0.5,10,1_Baseline
6,0.0,0.0,0.0,0.0,False,0.5,10,1_Baseline
7,0.0,0.0,0.0,0.0,False,0.5,10,1_Baseline
8,1.0,1.25,1.25,0.0,False,0.5,10,1_Baseline
9,1.5,1.25,1.25,2.5,False,0.5,10,1_Baseline
10,3.0,2.5,2.5,5.0,False,0.5,10,1_Baseline
11,7.000000000000001,7.5,6.25,7.5,False,0.5,10,1_Baseline
12,9.0,7.5,10.0,10.0,False,0.5,10,1_Baseline
13,11.0,10.0,12.5,10.0,False,0.5,10,1_Baseline
14,14.000000000000002,12.5,15.0,15.0,False,0.5,10,1_Baseline
15,16.0,12.5,20.0,15.0,False,0.5,10,1_Baseline
16,19.0,15.0,23.75,17.5,False,0.5,10,1_Baseline
17,20.5,16.25,26.25,17.5,False,0.5,10,1_Baseline
18,25.0,20.0,32.5,20.0,False,0.5,10,1_Baseline
19,30.0,22.5,42.5,20.0,False,0.5,10,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,11,1_Baseline
1,0.0,0.0,0.0,0.0,False,0.5,11,1_Baseline
2,0.0,0.0,0.0,0.0,False,0.5,11,1_Baseline
3,0.5,1.25,0.0,0.0,False,0.5,11,1_Baseline
4,0.5,1.25,0.0,0.0,False,0.5,11,1_Baseline
5,1.5,2.5,1.25,0.0,False,0.5,11,1_Baseline
6,4.5,5.0,3.75,5.0,False,0.5,11,1_Baseline
7,6.0,6.25,5.0,7.5,False,0.5,11,1_Baseline
8,8.5,10.0,6.25,10.0,False,0.5,11,1_Baseline
9,11.5,13.750000000000002,8.75,12.5,False,0.5,11,1_Baseline
10,14.499999999999998,16.25,12.5,15.0,False,0.5,11,1_Baseline
11,17.0,16.25,16.25,20.0,False,0.5,11,1_Baseline
12,20.0,18.75,17.5,27.500000000000004,False,0.5,11,1_Baseline
13,23.0,23.75,20.0,27.500000000000004,False,0.5,11,1_Baseline
14,28.499999999999996,30.0,25.0,32.5,False,0.5,11,1_Baseline
15,31.5,32.5,26.25,40.0,False,0.5,11,1_Baseline
16,36.5,37.5,30.0,47.5,False,0.5,11,1_Baseline
17,39.0,37.5,36.25,47.5,False,0.5,11,1_Baseline
18,46.5,43.75,45.0,55.00000000000001,False,0.5,11,1_Baseline
19,53.5,52.5,50.0,62.5,False,0.5,11,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,12,1_Baseline
1,0.0,0.0,0.0,0.0,False,0.5,12,1_Baseline
2,0.5,1.25,0.0,0.0,False,0.5,12,1_Baseline
3,0.5,1.25,0.0,0.0,False,0.5,12,1_Baseline
4,0.5,1.25,0.0,0.0,False,0.5,12,1_Baseline
5,1.0,2.5,0.0,0.0,False,0.5,12,1_Baseline
6,1.5,3.75,0.0,0.0,False,0.5,12,1_Baseline
7,2.5,3.75,2.5,0.0,False,0.5,12,1_Baseline
8,2.5,3.75,2.5,0.0,False,0.5,12,1_Baseline
9,4.5,3.75,6.25,2.5,False,0.5,12,1_Baseline
10,6.5,6.25,8.75,2.5,False,0.5,12,1_Baseline
11,10.0,11.25,10.0,7.5,False,0.5,12,1_Baseline
12,13.0,13.750000000000002,13.750000000000002,10.0,False,0.5,12,1_Baseline
13,20.0,21.25,18.75,20.0,False,0.5,12,1_Baseline
14,23.0,22.5,21.25,27.500000000000004,False,0.5,12,1_Baseline
15,28.999999999999996,30.0,26.25,32.5,False,0.5,12,1_Baseline
16,34.0,33.75,35.0,32.5,False,0.5,12,1_Baseline
17,41.0,41.25,42.5,37.5,False,0.5,12,1_Baseline
18,50.5,50.0,52.5,47.5,False,0.5,12,1_Baseline
19,56.49999999999999,56.25,60.0,50.0,False,0.5,12,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,13,1_Baseline
1,1.0,1.25,1.25,0.0,False,0.5,13,1_Baseline
2,1.5,2.5,1.25,0.0,False,0.5,13,1_Baseline
3,2.5,3.75,1.25,2.5,False,0.5,13,1_Baseline
4,3.0,3.75,2.5,2.5,False,0.5,13,1_Baseline
5,4.0,3.75,2.5,7.5,False,0.5,13,1_Baseline
6,8.0,8.75,6.25,10.0,False,0.5,13,1_Baseline
7,10.5,11.25,7.5,15.0,False,0.5,13,1_Baseline
8,13.5,15.0,10.0,17.5,False,0.5,13,1_Baseline
9,18.5,20.0,16.25,20.0,False,0.5,13,1_Baseline
10,23.5,23.75,18.75,32.5,False,0.5,13,1_Baseline
11,33.0,35.0,28.749999999999996,37.5,False,0.5,13,1_Baseline
12,37.0,36.25,33.75,45.0,False,0.5,13,1_Baseline
13,42.0,38.75,43.75,45.0,False,0.5,13,1_Baseline
14,47.5,41.25,50.0,55.00000000000001,False,0.5,13,1_Baseline
15,55.00000000000001,51.24999999999999,55.00000000000001,62.5,False,0.5,13,1_Baseline
16,62.0,58.75,61.25000000000001,70.0,False,0.5,13,1_Baseline
17,65.5,62.5,66.25,70.0,False,0.5,13,1_Baseline
18,70.0,70.0,68.75,72.5,False,0.5,13,1_Baseline
19,75.0,77.5,72.5,75.0,False,0.5,13,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,14,1_Baseline
1,1.5,0.0,3.75,0.0,False,0.5,14,1_Baseline
2,1.5,0.0,3.75,0.0,False,0.5,14,1_Baseline
3,3.5000000000000004,2.5,5.0,2.5,False,0.5,14,1_Baseline
4,7.5,6.25,8.75,7.5,False,0.5,14,1_Baseline
5,9.5,8.75,11.25,7.5,False,0.5,14,1_Baseline
6,12.5,11.25,15.0,10.0,False,0.5,14,1_Baseline
7,16.5,17.5,18.75,10.0,False,0.5,14,1_Baseline
8,24.0,23.75,28.749999999999996,15.0,False,0.5,14,1_Baseline
9,29.5,32.5,32.5,17.5,False,0.5,14,1_Baseline
10,37.0,40.0,36.25,32.5,False,0.5,14,1_Baseline
11,42.0,48.75,40.0,32.5,False,0.5,14,1_Baseline
12,53.5,58.75,47.5,55.00000000000001,False,0.5,14,1_Baseline
13,61.0,65.0,57.49999999999999,60.0,False,0.5,14,1_Baseline
14,67.5,76.25,60.0,65.0,False,0.5,14,1_Baseline
15,72.0,78.75,66.25,70.0,False,0.5,14,1_Baseline
16,78.0,83.75,72.5,77.5,False,0.5,14,1_Baseline
17,84.0,88.75,81.25,80.0,False,0.5,14,1_Baseline
18,89.0,96.25,83.75,85.0,False,0.5,14,1_Baseline
19,91.5,97.5,86.25,90.0,False,0.5,14,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,15,1_Baseline
1,0.5,1.25,0.0,0.0,False,0.5,15,1_Baseline
2,1.0,2.5,0.0,0.0,False,0.5,15,1_Baseline
3,4.0,3.75,5.0,2.5,False,0.5,15,1_Baseline
4,5.0,3.75,6.25,5.0,False,0.5,15,1_Baseline
5,5.0,3.75,6.25,5.0,False,0.5,15,1_Baseline
6,6.0,3.75,8.75,5.0,False,0.5,15,1_Baseline
7,8.0,6.25,11.25,5.0,False,0.5,15,1_Baseline
8,11.5,11.25,12.5,10.0,False,0.5,15,1_Baseline
9,14.000000000000002,13.750000000000002,16.25,10.0,False,0.5,15,1_Baseline
10,17.5,16.25,20.0,15.0,False,0.5,15,1_Baseline
11,21.0,21.25,23.75,15.0,False,0.5,15,1_Baseline
12,28.000000000000004,31.25,28.749999999999996,20.0,False,0.5,15,1_Baseline
13,33.0,33.75,38.75,20.0,False,0.5,15,1_Baseline
14,37.5,37.5,42.5,27.500000000000004,False,0.5,15,1_Baseline
15,41.5,45.0,45.0,27.500000000000004,False,0.5,15,1_Baseline
16,43.5,46.25,48.75,27.500000000000004,False,0.5,15,1_Baseline
17,50.5,53.75,55.00000000000001,35.0,False,0.5,15,1_Baseline
18,55.50000000000001,58.75,61.25000000000001,37.5,False,0.5,15,1_Baseline
19,61.0,65.0,65.0,45.0,False,0.5,15,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,16,1_Baseline
1,0.0,0.0,0.0,0.0,False,0.5,16,1_Baseline
2,0.0,0.0,0.0,0.0,False,0.5,16,1_Baseline
3,1.0,0.0,2.5,0.0,False,0.5,16,1_Baseline
4,2.0,2.5,2.5,0.0,False,0.5,16,1_Baseline
5,2.5,3.75,2.5,0.0,False,0.5,16,1_Baseline
6,3.5000000000000004,3.75,5.0,0.0,False,0.5,16,1_Baseline
7,7.000000000000001,7.5,10.0,0.0,False,0.5,16,1_Baseline
8,9.0,8.75,12.5,2.5,False,0.5,16,1_Baseline
9,11.5,10.0,16.25,5.0,False,0.5,16,1_Baseline
10,15.5,15.0,21.25,5.0,False,0.5,16,1_Baseline
11,19.5,17.5,27.500000000000004,7.5,False,0.5,16,1_Baseline
12,24.5,26.25,30.0,10.0,False,0.5,16,1_Baseline
13,28.999999999999996,30.0,37.5,10.0,False,0.5,16,1_Baseline
14,36.5,38.75,45.0,15.0,False,0.5,16,1_Baseline
15,45.0,46.25,53.75,25.0,False,0.5,16,1_Baseline
16,54.50000000000001,57.49999999999999,62.5,32.5,False,0.5,16,1_Baseline
17,59.0,60.0,68.75,37.5,False,0.5,16,1_Baseline
18,67.0,68.75,75.0,47.5,False,0.5,16,1_Baseline
19,76.5,80.0,78.75,65.0,False,0.5,16,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,17,1_Baseline
1,0.0,0.0,0.0,0.0,False,0.5,17,1_Baseline
2,1.0,0.0,0.0,5.0,False,0.5,17,1_Baseline
3,2.0,0.0,0.0,10.0,False,0.5,17,1_Baseline
4,2.5,1.25,0.0,10.0,False,0.5,17,1_Baseline
5,2.5,1.25,0.0,10.0,False,0.5,17,1_Baseline
6,3.5000000000000004,2.5,1.25,10.0,False,0.5,17,1_Baseline
7,5.5,3.75,3.75,12.5,False,0.5,17,1_Baseline
8,6.0,3.75,3.75,15.0,False,0.5,17,1_Baseline
9,6.5,5.0,3.75,15.0,False,0.5,17,1_Baseline
10,8.0,5.0,7.5,15.0,False,0.5,17,1_Baseline
11,13.0,13.750000000000002,8.75,20.0,False,0.5,17,1_Baseline
12,17.5,21.25,11.25,22.5,False,0.5,17,1_Baseline
13,19.5,23.75,13.750000000000002,22.5,False,0.5,17,1_Baseline
14,25.0,27.500000000000004,21.25,27.500000000000004,False,0.5,17,1_Baseline
15,34.0,32.5,31.25,42.5,False,0.5,17,1_Baseline
16,38.5,37.5,33.75,50.0,False,0.5,17,1_Baseline
17,42.0,42.5,36.25,52.5,False,0.5,17,1_Baseline
18,48.0,47.5,42.5,60.0,False,0.5,17,1_Baseline
19,54.0,56.25,48.75,60.0,False,0.5,17,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,18,1_Baseline
1,1.5,2.5,0.0,2.5,False,0.5,18,1_Baseline
2,3.5000000000000004,3.75,1.25,7.5,False,0.5,18,1_Baseline
3,5.5,5.0,2.5,12.5,False,0.5,18,1_Baseline
4,9.0,10.0,3.75,17.5,False,0.5,18,1_Baseline
5,15.0,15.0,11.25,22.5,False,0.5,18,1_Baseline
6,18.5,20.0,12.5,27.500000000000004,False,0.5,18,1_Baseline
7,24.0,25.0,18.75,32.5,False,0.5,18,1_Baseline
8,30.0,31.25,25.0,37.5,False,0.5,18,1_Baseline
9,34.0,36.25,25.0,47.5,False,0.5,18,1_Baseline
10,40.0,40.0,35.0,50.0,False,0.5,18,1_Baseline
11,44.0,43.75,37.5,57.49999999999999,False,0.5,18,1_Baseline
12,53.5,53.75,48.75,62.5,False,0.5,18,1_Baseline
13,58.5,57.49999999999999,56.25,65.0,False,0.5,18,1_Baseline
14,66.0,62.5,65.0,75.0,False,0.5,18,1_Baseline
15,71.5,67.5,67.5,87.5,False,0.5,18,1_Baseline
16,78.0,73.75,76.25,90.0,False,0.5,18,1_Baseline
17,83.0,81.25,81.25,90.0,False,0.5,18,1_Baseline
18,87.0,86.25,83.75,95.0,False,0.5,18,1_Baseline
19,91.5,91.25,88.75,97.5,False,0.5,18,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,19,1_Baseline
1,0.0,0.0,0.0,0.0,False,0.5,19,1_Baseline
2,0.5,1.25,0.0,0.0,False,0.5,19,1_Baseline
3,1.0,1.25,0.0,2.5,False,0.5,19,1_Baseline
4,2.0,1.25,1.25,5.0,False,0.5,19,1_Baseline
5,3.0,2.5,1.25,7.5,False,0.5,19,1_Baseline
6,3.5000000000000004,2.5,2.5,7.5,False,0.5,19,1_Baseline
7,4.5,2.5,5.0,7.5,False,0.5,19,1_Baseline
8,6.5,3.75,6.25,12.5,False,0.5,19,1_Baseline
9,8.5,3.75,8.75,17.5,False,0.5,19,1_Baseline
10,12.0,7.5,10.0,25.0,False,0.5,19,1_Baseline
11,14.000000000000002,10.0,11.25,27.500000000000004,False,0.5,19,1_Baseline
12,17.5,13.750000000000002,12.5,35.0,False,0.5,19,1_Baseline
13,19.5,15.0,15.0,37.5,False,0.5,19,1_Baseline
14,24.0,18.75,16.25,50.0,False,0.5,19,1_Baseline
15,28.999999999999996,21.25,22.5,57.49999999999999,False,0.5,19,1_Baseline
16,33.5,30.0,23.75,60.0,False,0.5,19,1_Baseline
17,40.0,37.5,31.25,62.5,False,0.5,19,1_Baseline
18,47.5,52.5,33.75,65.0,False,0.5,19,1_Baseline
19,54.50000000000001,62.5,38.75,70.0,False,0.5,19,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,20,1_Baseline
1,1.5,2.5,0.0,2.5,False,0.5,20,1_Baseline
2,3.0,3.75,2.5,2.5,False,0.5,20,1_Baseline
3,3.5000000000000004,5.0,2.5,2.5,False,0.5,20,1_Baseline
4,5.0,7.5,3.75,2.5,False,0.5,20,1_Baseline
5,8.0,12.5,6.25,2.5,False,0.5,20,1_Baseline
6,9.5,13.750000000000002,7.5,5.0,False,0.5,20,1_Baseline
7,12.0,17.5,8.75,7.5,False,0.5,20,1_Baseline
8,15.5,21.25,12.5,10.0,False,0.5,20,1_Baseline
9,18.5,23.75,16.25,12.5,False,0.5,20,1_Baseline
10,22.5,28.749999999999996,18.75,17.5,False,0.5,20,1_Baseline
11,24.0,31.25,18.75,20.0,False,0.5,20,1_Baseline
12,30.5,35.0,27.500000000000004,27.500000000000004,False,0.5,20,1_Baseline
13,34.0,38.75,27.500000000000004,37.5,False,0.5,20,1_Baseline
14,38.5,42.5,32.5,42.5,False,0.5,20,1_Baseline
15,45.5,52.5,38.75,45.0,False,0.5,20,1_Baseline
16,50.0,56.25,42.5,52.5,False,0.5,20,1_Baseline
17,55.00000000000001,57.49999999999999,53.75,52.5,False,0.5,20,1_Baseline
18,64.0,66.25,60.0,67.5,False,0.5,20,1_Baseline
19,73.5,77.5,68.75,75.0,False,0.5,20,1_Baseline
0,0.0,0.0,0.0,0.0,False,0.5,21,1_Baseline
1,0.0,0.0,0.0,0.0,False,0.5,21,1_Baseline
2,0.0,0.0,0.0,0.0,False,0.5,21,1_Baseline
3,0.0,0.0,0.0,0.0,False,0.5,21,1_Baseline
4,0.0,0.0,0.0,0.0,False,0.5,21,1_Baseline
5,0.5,1.25,0.0,0.0,False,0.5,21,1_Baseline
6,1.0,2.5,0.0,0.0,False,0.5,21,1_Baseline
